Location,Element,Start Time,End Time,Value
臺中市,天氣現象,2026-04-28T06:00:00+08:00,2026-04-28T18:00:00+08:00,晴時多雲
臺中市,天氣現象,2026-04-28T18:00:00+08:00,2026-04-29T06:00:00+08:00,晴時多雲
臺中市,天氣現象,2026-04-29T06:00:00+08:00,2026-04-29T18:00:00+08:00,多雲短暫陣雨或雷雨
臺中市,天氣現象,2026-04-29T18:00:00+08:00,2026-04-30T06:00:00+08:00,陰短暫陣雨或雷雨
臺中市,天氣現象,2026-04-30T06:00:00+08:00,2026-04-30T18:00:00+08:00,陰短暫陣雨或雷雨
臺中市,天氣現象,2026-04-30T18:00:00+08:00,2026-05-01T06:00:00+08:00,多雲短暫陣雨或雷雨
臺中市,天氣現象,2026-05-01T06:00:00+08:00,2026-05-01T18:00:00+08:00,晴時多雲
臺中市,天氣現象,2026-05-01T18:00:00+08:00,2026-05-02T06:00:00+08:00,晴時多雲
臺中市,天氣現象,2026-05-02T06:00:00+08:00,2026-05-02T18:00:00+08:00,多雲
臺中市,天氣現象,2026-05-02T18:00:00+08:00,2026-05-03T06:00:00+08:00,晴時多雲
臺中市,天氣現象,2026-05-03T06:00:00+08:00,2026-05-03T18:00:00+08:00,多雲午後短暫雷陣雨
臺中市,天氣現象,2026-05-03T18:00:00+08:00,2026-05-04T06:00:00+08:00,陰時多雲短暫陣雨
臺南市,最高溫度,2026-04-27T12:00:00+08:00,2026-04-27T18:00:00+08:00,30
臺南市,最高溫度,2026-04-27T18:00:00+08:00,2026-04-28T06:00:00+08:00,27
臺南市,最高溫度,2026-04-28T06:00:00+08:00,2026-04-28T18:00:00+08:00,32
臺南市,最高溫度,2026-04-28T18:00:00+08:00,2026-04-29T06:00:00+08:00,29
臺南市,最高溫度,2026-04-29T06:00:00+08:00,2026-04-29T18:00:00+08:00,30
臺南市,最高溫度,2026-04-29T18:00:00+08:00,2026-04-30T06:00:00+08:00,27
臺南市,最高溫度,2026-04-30T06:00:00+08:00,2026-04-30T18:00:00+08:00,28
臺南市,最高溫度,2026-04-30T18:00:00+08:00,2026-05-01T06:00:00+08:00,25
臺南市,最高溫度,2026-05-01T06:00:00+08:00,2026-05-01T18:00:00+08:00,29
臺南市,最高溫度,2026-05-01T18:00:00+08:00,2026-05-02T06:00:00+08:00,27
臺南市,最高溫度,2026-05-02T06:00:00+08:00,2026-05-02T18:00:00+08:00,30
臺南市,最高溫度,2026-05-02T18:00:00+08:00,2026-05-03T06:00:00+08:00,28
臺南市,最高溫度,2026-05-03T06:00:00+08:00,2026-05-03T18:00:00+08:00,30
臺南市,最高溫度,2026-05-03T18:00:00+08:00,2026-05-04T06:00:00+08:00,28
臺南市,最低溫度,2026-04-27T12:00:00+08:00,2026-04-27T18:00:00+08:00,27
臺南市,最低溫度,2026-04-27T18:00:00+08:00,2026-04-28T06:00:00+08:00,23
臺南市,最低溫度,2026-04-28T06:00:00+08:00,2026-04-28T18:00:00+08:00,23
臺南市,最低溫度,2026-04-28T18:00:00+08:00,2026-04-29T06:00:00+08:00,25
臺南市,最低溫度,2026-04-29T06:00:00+08:00,2026-04-29T18:00:00+08:00,25
臺南市,最低溫度,2026-04-29T18:00:00+08:00,2026-04-30T06:00:00+08:00,22
臺南市,最低溫度,2026-04-30T06:00:00+08:00,2026-04-30T18:00:00+08:00,22
臺南市,最低溫度,2026-04-30T18:00:00+08:00,2026-05-01T06:00:00+08:00,21
臺南市,最低溫度,2026-05-01T06:00:00+08:00,2026-05-01T18:00:00+08:00,21
臺南市,最低溫度,2026-05-01T18:00:00+08:00,2026-05-02T06:00:00+08:00,24
臺南市,最低溫度,2026-05-02T06:00:00+08:00,2026-05-02T18:00:00+08:00,24
臺南市,最低溫度,2026-05-02T18:00:00+08:00,2026-05-03T06:00:00+08:00,25
臺南市,最低溫度,2026-05-03T06:00:00+08:00,2026-05-03T18:00:00+08:00,25
臺南市,最低溫度,2026-05-03T18:00:00+08:00,2026-05-04T06:00:00+08:00,25
臺南市,12小時降雨機率,2026-04-27T12:00:00+08:00,2026-04-27T18:00:00+08:00,0
臺南市,12小時降雨機率,2026-04-27T18:00:00+08:00,2026-04-28T06:00:00+08:00,0
臺南市,12小時降雨機率,2026-04-28T06:00:00+08:00,2026-04-28T18:00:00+08:00,30
臺南市,12小時降雨機率,2026-04-28T18:00:00+08:00,2026-04-29T06:00:00+08:00,20
臺南市,12小時降雨機率,2026-04-29T06:00:00+08:00,2026-04-29T18:00:00+08:00,20
臺南市,12小時降雨機率,2026-04-29T18:00:00+08:00,2026-04-30T06:00:00+08:00,40
臺南市,12小時降雨機率,2026-04-30T06:00:00+08:00,2026-04-30T18:00:00+08:00,-
臺南市,12小時降雨機率,2026-04-30T18:00:00+08:00,2026-05-01T06:00:00+08:00,-
臺南市,12小時降雨機率,2026-05-01T06:00:00+08:00,2026-05-01T18:00:00+08:00,-
臺南市,12小時降雨機率,2026-05-01T18:00:00+08:00,2026-05-02T06:00:00+08:00,-
臺南市,12小時降雨機率,2026-05-02T06:00:00+08:00,2026-05-02T18:00:00+08:00,-
臺南市,12小時降雨機率,2026-05-02T18:00:00+08:00,2026-05-03T06:00:00+08:00,-
臺南市,12小時降雨機率,2026-05-03T06:00:00+08:00,2026-05-03T18:00:00+08:00,-
臺南市,12小時降雨機率,2026-05-03T18:00:00+08:00,2026-05-04T06:00:00+08:00,-
臺南市,天氣現象,2026-04-27T12:00:00+08:00,2026-04-27T18:00:00+08:00,晴時多雲
臺南市,天氣現象,2026-04-27T18:00:00+08:00,2026-04-28T06:00:00+08:00,晴時多雲
臺南市,天氣現象,2026-04-28T06:00:00+08:00,2026-04-28T18:00:00+08:00,多雲短暫陣雨
臺南市,天氣現象,2026-04-28T18:00:00+08:00,2026-04-29T06:00:00+08:00,晴時多雲
臺南市,天氣現象,2026-04-29T06:00:00+08:00,2026-04-29T18:00:00+08:00,晴時多雲
臺南市,天氣現象,2026-04-29T18:00:00+08:00,2026-04-30T06:00:00+08:00,多雲短暫陣雨或雷雨
臺南市,天氣現象,2026-04-30T06:00:00+08:00,2026-04-30T18:00:00+08:00,多雲短暫陣雨或雷雨
臺南市,天氣現象,2026-04-30T18:00:00+08:00,2026-05-01T06:00:00+08:00,多雲短暫陣雨或雷雨
臺南市,天氣現象,2026-05-01T06:00:00+08:00,2026-05-01T18:00:00+08:00,晴時多雲
臺南市,天氣現象,2026-05-01T18:00:00+08:00,2026-05-02T06:00:00+08:00,晴時多雲
臺南市,天氣現象,2026-05-02T06:00:00+08:00,2026-05-02T18:00:00+08:00,多雲
臺南市,天氣現象,2026-05-02T18:00:00+08:00,2026-05-03T06:00:00+08:00,多雲時晴
臺南市,天氣現象,2026-05-03T06:00:00+08:00,2026-05-03T18:00:00+08:00,多雲短暫陣雨
臺南市,天氣現象,2026-05-03T18:00:00+08:00,2026-05-04T06:00:00+08:00,多雲短暫陣雨
桃園市,最高溫度,2026-04-27T12:00:00+08:00,2026-04-27T18:00:00+08:00,30
桃園市,最高溫度,2026-04-27T18:00:00+08:00,2026-04-28T06:00:00+08:00,27
桃園市,最高溫度,2026-04-28T06:00:00+08:00,2026-04-28T18:00:00+08:00,31
桃園市,最高溫度,2026-04-28T18:00:00+08:00,2026-04-29T06:00:00+08:00,28
桃園市,最高溫度,2026-04-29T06:00:00+08:00,2026-04-29T18:00:00+08:00,28
桃園市,最高溫度,2026-04-29T18:00:00+08:00,2026-04-30T06:00:00+08:00,25
桃園市,最高溫度,2026-04-30T06:00:00+08:00,2026-04-30T18:00:00+08:00,22
桃園市,最高溫度,2026-04-30T18:00:00+08:00,2026-05-01T06:00:00+08:00,21
桃園市,最高溫度,2026-05-01T06:00:00+08:00,2026-05-01T18:00:00+08:00,27
桃園市,最高溫度,2026-05-01T18:00:00+08:00,2026-05-02T06:00:00+08:00,24
桃園市,最高溫度,2026-05-02T06:00:00+08:00,2026-05-02T18:00:00+08:00,29
桃園市,最高溫度,2026-05-02T18:00:00+08:00,2026-05-03T06:00:00+08:00,26
桃園市,最高溫度,2026-05-03T06:00:00+08:00,2026-05-03T18:00:00+08:00,30
桃園市,最高溫度,2026-05-03T18:00:00+08:00,2026-05-04T06:00:00+08:00,27
桃園市,最低溫度,2026-04-27T12:00:00+08:00,2026-04-27T18:00:00+08:00,27
桃園市,最低溫度,2026-04-27T18:00:00+08:00,2026-04-28T06:00:00+08:00,21
桃園市,最低溫度,2026-04-28T06:00:00+08:00,2026-04-28T18:00:00+08:00,21
桃園市,最低溫度,2026-04-28T18:00:00+08:00,2026-04-29T06:00:00+08:00,23
桃園市,最低溫度,2026-04-29T06:00:00+08:00,2026-04-29T18:00:00+08:00,23
桃園市,最低溫度,2026-04-29T18:00:00+08:00,2026-04-30T06:00:00+08:00,20
桃園市,最低溫度,2026-04-30T06:00:00+08:00,2026-04-30T18:00:00+08:00,20
桃園市,最低溫度,2026-04-30T18:00:00+08:00,2026-05-01T06:00:00+08:00,19
桃園市,最低溫度,2026-05-01T06:00:00+08:00,2026-05-01T18:00:00+08:00,19
桃園市,最低溫度,2026-05-01T18:00:00+08:00,2026-05-02T06:00:00+08:00,20
桃園市,最低溫度,2026-05-02T06:00:00+08:00,2026-05-02T18:00:00+08:00,20
桃園市,最低溫度,2026-05-02T18:00:00+08:00,2026-05-03T06:00:00+08:00,22
桃園市,最低溫度,2026-05-03T06:00:00+08:00,2026-05-03T18:00:00+08:00,22
桃園市,最低溫度,2026-05-03T18:00:00+08:00,2026-05-04T06:00:00+08:00,23
桃園市,12小時降雨機率,2026-04-27T12:00:00+08:00,2026-04-27T18:00:00+08:00,0
桃園市,12小時降雨機率,2026-04-27T18:00:00+08:00,2026-04-28T06:00:00+08:00,0
桃園市,12小時降雨機率,2026-04-28T06:00:00+08:00,2026-04-28T18:00:00+08:00,0
桃園市,12小時降雨機率,2026-04-28T18:00:00+08:00,2026-04-29T06:00:00+08:00,20
桃園市,12小時降雨機率,2026-04-29T06:00:00+08:00,2026-04-29T18:00:00+08:00,30
桃園市,12小時降雨機率,2026-04-29T18:00:00+08:00,2026-04-30T06:00:00+08:00,50
桃園市,12小時降雨機率,2026-04-30T06:00:00+08:00,2026-04-30T18:00:00+08:00,-
桃園市,12小時降雨機率,2026-04-30T18:00:00+08:00,2026-05-01T06:00:00+08:00,-
桃園市,12小時降雨機率,2026-05-01T06:00:00+08:00,2026-05-01T18:00:00+08:00,-
桃園市,12小時降雨機率,2026-05-01T18:00:00+08:00,2026-05-02T06:00:00+08:00,-
桃園市,12小時降雨機率,2026-05-02T06:00:00+08:00,2026-05-02T18:00:00+08:00,-
桃園市,12小時降雨機率,2026-05-02T18:00:00+08:00,2026-05-03T06:00:00+08:00,-
桃園市,12小時降雨機率,2026-05-03T06:00:00+08:00,2026-05-03T18:00:00+08:00,-
桃園市,12小時降雨機率,2026-05-03T18:00:00+08:00,2026-05-04T06:00:00+08:00,-
桃園市,天氣現象,2026-04-27T12:00:00+08:00,2026-04-27T18:00:00+08:00,晴時多雲
桃園市,天氣現象,2026-04-27T18:00:00+08:00,2026-04-28T06:00:00+08:00,晴時多雲
桃園市,天氣現象,2026-04-28T06:00:00+08:00,2026-04-28T18:00:00+08:00,晴時多雲
桃園市,天氣現象,2026-04-28T18:00:00+08:00,2026-04-29T06:00:00+08:00,晴時多雲
桃園市,天氣現象,2026-04-29T06:00:00+08:00,2026-04-29T18:00:00+08:00,多雲短暫陣雨或雷雨
桃園市,天氣現象,2026-04-29T18:00:00+08:00,2026-04-30T06:00:00+08:00,陰短暫陣雨或雷雨
桃園市,天氣現象,2026-04-30T06:00:00+08:00,2026-04-30T18:00:00+08:00,陰短暫陣雨或雷雨
桃園市,天氣現象,2026-04-30T18:00:00+08:00,2026-05-01T06:00:00+08:00,陰短暫陣雨或雷雨
桃園市,天氣現象,2026-05-01T06:00:00+08:00,2026-05-01T18:00:00+08:00,陰時多雲
桃園市,天氣現象,2026-05-01T18:00:00+08:00,2026-05-02T06:00:00+08:00,多雲時晴
桃園市,天氣現象,2026-05-02T06:00:00+08:00,2026-05-02T18:00:00+08:00,多雲
桃園市,天氣現象,2026-05-02T18:00:00+08:00,2026-05-03T06:00:00+08:00,晴時多雲
桃園市,天氣現象,2026-05-03T06:00:00+08:00,2026-05-03T18:00:00+08:00,多雲午後短暫雷陣雨
桃園市,天氣現象,2026-05-03T18:00:00+08:00,2026-05-04T06:00:00+08:00,陰時多雲
